,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
208,19016698,Ritonavir 100 MG Oral Capsule [Norvir],Drug,RxNorm,Branded Drug,S,152970,1970-01-01,2099-12-31,
209,19016761,Ibuprofen 200 MG Oral Tablet [Advil],Drug,RxNorm,Branded Drug,S,153008,1970-01-01,2099-12-31,
210,19016799,olanzapine 5 MG Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,153046,1970-01-01,2099-12-31,
211,19016800,olanzapine 7.5 MG Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,153047,1970-01-01,2099-12-31,
212,19016821,olanzapine 10 MG Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,153048,1970-01-01,2099-12-31,
213,19016857,valsartan 80 MG Oral Capsule [Diovan],Drug,RxNorm,Branded Drug,S,153079,1970-01-01,2099-12-31,
214,19016858,valsartan 160 MG Oral Capsule [Diovan],Drug,RxNorm,Branded Drug,S,153080,1970-01-01,2099-12-31,
215,981775,adapalene 0.001 MG/MG Topical Gel [Differin],Drug,RxNorm,Branded Drug,S,153183,1970-01-01,2099-12-31,
216,19017058,Cerivastatin sodium 0.3 MG Oral Tablet [Baycol],Drug,RxNorm,Branded Drug,S,153303,1970-01-01,2099-12-31,
217,1116072,zolmitriptan 2.5 MG Oral Tablet [Zomig],Drug,RxNorm,Branded Drug,S,153353,1970-01-01,2099-12-31,
218,19017404,"Immunoglobulin G, Human 50 MG/ML Injectable Solution [Octagam]",Drug,RxNorm,Branded Drug,,153530,1970-01-01,2016-10-02,U
219,766815,quetiapine 25 MG Oral Tablet [Seroquel],Drug,RxNorm,Branded Drug,S,153638,1970-01-01,2099-12-31,
220,766816,quetiapine 100 MG Oral Tablet [Seroquel],Drug,RxNorm,Branded Drug,S,153639,1970-01-01,2099-12-31,
221,19017556,quetiapine 200 MG Oral Tablet [Seroquel],Drug,RxNorm,Branded Drug,S,153640,1970-01-01,2099-12-31,
222,715728,tolcapone 100 MG Oral Tablet [Tasmar],Drug,RxNorm,Branded Drug,S,153655,1970-01-01,2099-12-31,
223,1347385,irbesartan 75 MG Oral Tablet [Avapro],Drug,RxNorm,Branded Drug,S,153665,1970-01-01,2099-12-31,
224,1347386,irbesartan 150 MG Oral Tablet [Avapro],Drug,RxNorm,Branded Drug,S,153666,1970-01-01,2099-12-31,
225,1347387,irbesartan 300 MG Oral Tablet [Avapro],Drug,RxNorm,Branded Drug,S,153667,1970-01-01,2099-12-31,
226,778475,tizanidine 2 MG Oral Tablet [Zanaflex],Drug,RxNorm,Branded Drug,S,153734,1970-01-01,2099-12-31,
227,1724912,Didanosine 150 MG Chewable Tablet [Videx],Drug,RxNorm,Branded Drug,S,153834,1970-01-01,2099-12-31,
228,1597759,glimepiride 1 MG Oral Tablet [Amaryl],Drug,RxNorm,Branded Drug,S,153843,1970-01-01,2099-12-31,
229,1597760,glimepiride 4 MG Oral Tablet [Amaryl],Drug,RxNorm,Branded Drug,S,153845,1970-01-01,2099-12-31,
230,1154192,montelukast 10 MG Oral Tablet [Singulair],Drug,RxNorm,Branded Drug,S,153892,1970-01-01,2099-12-31,
231,1154193,montelukast 5 MG Chewable Tablet [Singulair],Drug,RxNorm,Branded Drug,S,153893,1970-01-01,2099-12-31,
232,19023799,Furosemide 40 MG Oral Tablet [Lasix],Drug,RxNorm,Branded Drug,S,200809,1970-01-01,2099-12-31,
233,19023827,Spironolactone 50 MG Oral Tablet [Aldactone],Drug,RxNorm,Branded Drug,S,200817,1970-01-01,2099-12-31,
234,19024058,Isosorbide Dinitrate 20 MG Oral Tablet [Sorbitrate],Drug,RxNorm,Branded Drug,S,200869,1970-01-01,2099-12-31,
235,19024414,Amoxicillin 500 MG Oral Capsule [Amoxil],Drug,RxNorm,Branded Drug,S,200998,1970-01-01,2099-12-31,
236,19024595,Ibuprofen 200 MG Oral Tablet [Motrin],Drug,RxNorm,Branded Drug,S,201126,1970-01-01,2099-12-31,
237,19025063,Atenolol 100 MG Oral Tablet [Tenormin],Drug,RxNorm,Branded Drug,S,201322,1970-01-01,2099-12-31,
238,19025067,Atenolol 0.5 MG/ML Injectable Solution [Tenormin],Drug,RxNorm,Branded Drug,S,201327,1970-01-01,2099-12-31,
239,19025097,Nadolol 40 MG Oral Tablet [Corgard],Drug,RxNorm,Branded Drug,S,201337,1970-01-01,2099-12-31,
240,19025098,Nadolol 80 MG Oral Tablet [Corgard],Drug,RxNorm,Branded Drug,S,201338,1970-01-01,2099-12-31,
241,19025100,Timolol 10 MG Oral Tablet [Blocadren],Drug,RxNorm,Branded Drug,S,201340,1970-01-01,2099-12-31,
242,19025171,Methyldopa 250 MG Oral Tablet [Aldomet],Drug,RxNorm,Branded Drug,S,201355,1970-01-01,2099-12-31,
243,19025179,Captopril 50 MG Oral Tablet [Capoten],Drug,RxNorm,Branded Drug,S,201374,1970-01-01,2099-12-31,
244,19025531,Clofibrate 500 MG Oral Capsule [Atromid],Drug,RxNorm,Branded Drug,S,201517,1970-01-01,2099-12-31,
245,19025637,Secobarbital 100 MG Oral Capsule [Seconal Sodium],Drug,RxNorm,Branded Drug,S,201625,1970-01-01,2099-12-31,
246,19025640,Pimozide 2 MG Oral Tablet [Orap],Drug,RxNorm,Branded Drug,S,201653,1970-01-01,2099-12-31,
247,19025867,"NITROFURANTOIN, MACROCRYSTALS 50 MG Oral Capsule [Macrodantin]",Drug,RxNorm,Branded Drug,S,201882,1970-01-01,2099-12-31,
248,19025868,"NITROFURANTOIN, MACROCRYSTALS 100 MG Oral Capsule [Macrodantin]",Drug,RxNorm,Branded Drug,S,201883,1970-01-01,2099-12-31,
249,19025869,Cinoxacin 500 MG Oral Capsule [Cinobac],Drug,RxNorm,Branded Drug,S,201885,1970-01-01,2099-12-31,
250,19025910,Acyclovir 400 MG Oral Tablet [Zovirax],Drug,RxNorm,Branded Drug,S,201905,1970-01-01,2099-12-31,
251,19025941,Zidovudine 100 MG Oral Capsule [Retrovir],Drug,RxNorm,Branded Drug,S,201907,1970-01-01,2099-12-31,
252,19025944,Chlorpropamide 250 MG Oral Tablet [Diabinese],Drug,RxNorm,Branded Drug,S,201919,1970-01-01,2099-12-31,
253,19025985,Finasteride 5 MG Oral Tablet [Proscar],Drug,RxNorm,Branded Drug,S,201961,1970-01-01,2099-12-31,
254,19026061,Ibuprofen 800 MG Oral Tablet [Motrin],Drug,RxNorm,Branded Drug,S,202098,1970-01-01,2099-12-31,
255,19026107,Acetazolamide 250 MG Oral Tablet [Diamox],Drug,RxNorm,Branded Drug,S,202131,1970-01-01,2099-12-31,
256,19026256,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet [Premarin]",Drug,RxNorm,Branded Drug,S,202301,1970-01-01,2099-12-31,
257,19026257,"Estrogens, Conjugated (USP) 2.5 MG Oral Tablet [Premarin]",Drug,RxNorm,Branded Drug,S,202302,1970-01-01,2099-12-31,
258,19027068,Amoxicillin 250 MG Oral Capsule [Amoxil],Drug,RxNorm,Branded Drug,S,203948,1970-01-01,2099-12-31,
259,19029204,deserpidine 0.25 MG Oral Tablet [Harmonyl],Drug,RxNorm,Branded Drug,S,205430,1970-01-01,2099-12-31,
260,19029348,deserpidine 0.5 MG / Methyclothiazide 5 MG Oral Tablet [Enduronyl],Drug,RxNorm,Branded Drug,S,205482,1970-01-01,2099-12-31,
261,19029375,Bumetanide 1 MG Oral Tablet [Bumex],Drug,RxNorm,Branded Drug,S,205489,1970-01-01,2099-12-31,
262,19029403,dezocine 5 MG/ML Injectable Solution [Dalgan],Drug,RxNorm,Branded Drug,S,205497,1970-01-01,2099-12-31,
263,19029479,Fluoxetine 10 MG Oral Capsule [Prozac],Drug,RxNorm,Branded Drug,S,205535,1970-01-01,2099-12-31,
264,19029508,Doxazosin 8 MG Oral Tablet [Cardura],Drug,RxNorm,Branded Drug,S,205544,1970-01-01,2099-12-31,
265,19029711,Flurandrenolide 0.5 MG/ML Topical Lotion [Cordran],Drug,RxNorm,Branded Drug,S,205610,1970-01-01,2099-12-31,
266,19029718,Doxycycline Monohydrate 50 MG Oral Capsule [Monodox],Drug,RxNorm,Branded Drug,S,205619,1970-01-01,2099-12-31,
267,19029745,Flurbiprofen 100 MG Oral Tablet [Ansaid],Drug,RxNorm,Branded Drug,S,205626,1970-01-01,2099-12-31,
268,19029876,Dexamethasone 1 MG/ML Ophthalmic Suspension [Maxidex],Drug,RxNorm,Branded Drug,S,205669,1970-01-01,2099-12-31,
269,19029880,Droperidol 2.5 MG/ML / Fentanyl 0.05 MG/ML Injectable Solution [Innovar],Drug,RxNorm,Branded Drug,S,205674,1970-01-01,2099-12-31,
270,19029975,Dyphylline 400 MG Oral Tablet [Dilor],Drug,RxNorm,Branded Drug,S,205704,1970-01-01,2099-12-31,
271,19030037,Amoxicillin 50 MG/ML Oral Suspension [Amoxil],Drug,RxNorm,Branded Drug,S,205729,1970-01-01,2099-12-31,
272,19030038,Amoxicillin 50 MG/ML Oral Suspension [Biomox],Drug,RxNorm,Branded Drug,S,205730,1970-01-01,2099-12-31,
273,19030040,Furosemide 80 MG Oral Tablet [Lasix],Drug,RxNorm,Branded Drug,S,205732,1970-01-01,2099-12-31,
274,19030061,Acetaminophen 500 MG / butalbital 50 MG / Caffeine 40 MG Oral Tablet [Esgic],Drug,RxNorm,Branded Drug,S,205733,1970-01-01,2099-12-31,
275,19030067,Echothiophate Iodide 1.25 MG/ML Ophthalmic Solution [Phospholine Iodide],Drug,RxNorm,Branded Drug,S,205739,1970-01-01,2099-12-31,
276,19030091,Ganciclovir 500 MG Injection [Cytovene],Drug,RxNorm,Branded Drug,S,205743,1970-01-01,2099-12-31,
277,19030094,Cimetidine 6 MG/ML Injectable Solution [Tagamet],Drug,RxNorm,Branded Drug,S,205746,1970-01-01,2099-12-31,
278,19030099,Gemfibrozil 600 MG Oral Tablet [Lopid],Drug,RxNorm,Branded Drug,S,205751,1970-01-01,2099-12-31,
279,19030162,Ciprofloxacin 250 MG Oral Tablet [Cipro],Drug,RxNorm,Branded Drug,S,205769,1970-01-01,2099-12-31,
280,19030163,Ciprofloxacin 500 MG Oral Tablet [Cipro],Drug,RxNorm,Branded Drug,S,205770,1970-01-01,2099-12-31,
281,19030164,Ciprofloxacin 750 MG Oral Tablet [Cipro],Drug,RxNorm,Branded Drug,S,205771,1970-01-01,2099-12-31,
282,19030198,Cisapride 10 MG Oral Tablet [Propulsid],Drug,RxNorm,Branded Drug,S,205789,1970-01-01,2099-12-31,
283,19030199,Cisapride 20 MG Oral Tablet [Propulsid],Drug,RxNorm,Branded Drug,S,205790,1970-01-01,2099-12-31,
284,19030222,Gentamicin 0.003 MG/MG Ophthalmic Ointment [Genoptic],Drug,RxNorm,Branded Drug,S,205793,1970-01-01,2099-12-31,
285,19030224,Gentamicin 3 MG/ML Ophthalmic Solution [Genoptic],Drug,RxNorm,Branded Drug,S,205795,1970-01-01,2099-12-31,
286,19030256,Ampicillin 250 MG Oral Capsule [Principen],Drug,RxNorm,Branded Drug,S,205809,1970-01-01,2099-12-31,
287,19030415,Ampicillin 50 MG/ML Oral Solution [Omnipen],Drug,RxNorm,Branded Drug,S,205818,1970-01-01,2099-12-31,
288,19030443,Glipizide 5 MG Oral Tablet [Glucotrol],Drug,RxNorm,Branded Drug,S,205828,1970-01-01,2099-12-31,
289,19030445,Glipizide 10 MG Oral Tablet [Glucotrol],Drug,RxNorm,Branded Drug,S,205830,1970-01-01,2099-12-31,
290,19030448,Ampicillin 250 MG/ML Injectable Solution [Omnipen-N],Drug,RxNorm,Branded Drug,S,205833,1970-01-01,2099-12-31,
291,19030479,Ethinyl Estradiol 0.05 MG Oral Tablet [Estinyl],Drug,RxNorm,Branded Drug,S,205848,1970-01-01,2099-12-31,
292,19030503,"Immunoglobulin G, Human 100 MG/ML Injectable Solution [Polygam S/D]",Drug,RxNorm,Branded Drug,,205853,1970-01-01,2016-10-02,D
293,19030505,Epinephrine 10 MG/ML Ophthalmic Solution [Epinal],Drug,RxNorm,Branded Drug,S,205855,1970-01-01,2099-12-31,
294,19030532,Epinephrine 5 MG/ML Ophthalmic Solution [Epifrin],Drug,RxNorm,Branded Drug,S,205862,1970-01-01,2099-12-31,
295,19030536,Clarithromycin 500 MG Oral Tablet [Biaxin],Drug,RxNorm,Branded Drug,S,205866,1970-01-01,2099-12-31,
296,19030539,Haloperidol 0.5 MG Oral Tablet [Haldol],Drug,RxNorm,Branded Drug,S,205869,1970-01-01,2099-12-31,
297,19030572,Glyburide 1.25 MG Oral Tablet [Diabeta],Drug,RxNorm,Branded Drug,S,205872,1970-01-01,2099-12-31,
298,19030573,Glyburide 1.25 MG Oral Tablet [Micronase],Drug,RxNorm,Branded Drug,S,205873,1970-01-01,2099-12-31,
299,19030576,Glyburide 2.5 MG Oral Tablet [Micronase],Drug,RxNorm,Branded Drug,S,205876,1970-01-01,2099-12-31,
300,19030579,Glyburide 5 MG Oral Tablet [Diabeta],Drug,RxNorm,Branded Drug,S,205879,1970-01-01,2099-12-31,
301,19030580,Glyburide 5 MG Oral Tablet [Micronase],Drug,RxNorm,Branded Drug,S,205880,1970-01-01,2099-12-31,
302,19030604,Glycopyrrolate 0.2 MG/ML Injectable Solution [Robinul],Drug,RxNorm,Branded Drug,S,205885,1970-01-01,2099-12-31,
303,19030640,Griseofulvin 250 MG Oral Tablet [Gris-PEG],Drug,RxNorm,Branded Drug,S,205906,1970-01-01,2099-12-31,
304,19030683,Estradiol 0.5 MG Oral Tablet [Estrace],Drug,RxNorm,Branded Drug,S,205909,1970-01-01,2099-12-31,
305,19030799,"ergoloid mesylates, USP 1 MG Oral Capsule [Hydergine LC]",Drug,RxNorm,Branded Drug,S,205959,1970-01-01,2099-12-31,
306,19030800,"ergoloid mesylates, USP 1 MG Oral Tablet [Gerimal]",Drug,RxNorm,Branded Drug,S,205960,1970-01-01,2099-12-31,
307,19031035,Clioquinol 30 MG/ML / Hydrocortisone 10 MG/ML Topical Cream [Steroform],Drug,RxNorm,Branded Drug,S,206033,1970-01-01,2099-12-31,
308,19031153,Clofazimine 50 MG Oral Capsule [Lamprene],Drug,RxNorm,Branded Drug,S,206062,1970-01-01,2099-12-31,
309,19031219,Erythromycin 333 MG Delayed Release Oral Tablet [Ery-Tab],Drug,RxNorm,Branded Drug,S,206078,1970-01-01,2099-12-31,
310,19031562,Clonazepam 0.5 MG Oral Tablet [Klonopin],Drug,RxNorm,Branded Drug,S,206157,1970-01-01,2099-12-31,
311,19031623,Prednisone 1 MG/ML Oral Solution [Liquid Pred],Drug,RxNorm,Branded Drug,S,206199,1970-01-01,2099-12-31,
312,19031625,lamotrigine 150 MG Oral Tablet [Lamictal],Drug,RxNorm,Branded Drug,S,206201,1970-01-01,2099-12-31,
313,19031628,lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid],Drug,RxNorm,Branded Drug,S,206205,1970-01-01,2099-12-31,
314,19031629,lansoprazole 30 MG Delayed Release Oral Capsule [Prevacid],Drug,RxNorm,Branded Drug,S,206206,1970-01-01,2099-12-31,
315,19031657,Iron-Dextran Complex 50 MG/ML Injectable Solution [Dexferrum],Drug,RxNorm,Branded Drug,,206215,1970-01-01,2017-08-06,D
316,19031772,Isoetharine 1.2 MG/ML Inhalant Solution [Arm-A-Med Isoetharine HCl],Drug,RxNorm,Branded Drug,S,206238,1970-01-01,2099-12-31,
317,19031773,Isoetharine 1.6 MG/ML Inhalant Solution [Arm-A-Med Isoetharine HCl],Drug,RxNorm,Branded Drug,S,206239,1970-01-01,2099-12-31,
318,19031828,Isoetharine 0.34 MG/ACTUAT Inhalant Solution [Bronkometer],Drug,RxNorm,Branded Drug,S,206255,1970-01-01,2099-12-31,
319,19031830,Lovastatin 20 MG Oral Tablet [Mevacor],Drug,RxNorm,Branded Drug,S,206257,1970-01-01,2099-12-31,
320,19031851,Lovastatin 40 MG Oral Tablet [Mevacor],Drug,RxNorm,Branded Drug,S,206258,1970-01-01,2099-12-31,
321,19031852,Guaifenesin 90 MG / Theophylline 150 MG Oral Capsule [Bronchial brand of guaifenesin-theophylline],Drug,RxNorm,Branded Drug,S,206263,1970-01-01,2099-12-31,
322,19031853,Guaifenesin 90 MG / Theophylline 150 MG Oral Capsule [Glyceryl T],Drug,RxNorm,Branded Drug,S,206264,1970-01-01,2099-12-31,
323,19031855,Guaifenesin 90 MG / Theophylline 150 MG Oral Capsule [Theolate],Drug,RxNorm,Branded Drug,S,206266,1970-01-01,2099-12-31,
324,19031859,Loxapine 50 MG/ML Injectable Solution [Loxitane IM],Drug,RxNorm,Branded Drug,S,206270,1970-01-01,2099-12-31,
325,19031881,Loxapine 5 MG Oral Capsule [Loxitane],Drug,RxNorm,Branded Drug,S,206272,1970-01-01,2099-12-31,
326,19031887,Loxapine 50 MG Oral Capsule [Loxitane],Drug,RxNorm,Branded Drug,S,206279,1970-01-01,2099-12-31,
327,19031890,Hydrocortisone 25 MG/ML Topical Cream [Hytone],Drug,RxNorm,Branded Drug,S,206282,1970-01-01,2099-12-31,
328,19031948,Guaifenesin 6 MG/ML / Theophylline 10 MG/ML Oral Solution [Slo-Phyllin GG],Drug,RxNorm,Branded Drug,S,206305,1970-01-01,2099-12-31,
329,19031979,Hydrocortisone 0.01 MG/MG Topical Ointment [Hytone],Drug,RxNorm,Branded Drug,S,206316,1970-01-01,2099-12-31,
330,19032001,Guaifenesin 6.67 MG/ML / Theophylline 6.67 MG/ML Oral Solution [Elixophyllin-GG],Drug,RxNorm,Branded Drug,S,206318,1970-01-01,2099-12-31,
331,19032049,levocabastine 0.5 MG/ML Ophthalmic Suspension [Livostin],Drug,RxNorm,Branded Drug,S,206337,1970-01-01,2099-12-31,
332,19032113,Hydrocortisone 10 MG/ML Topical Cream [Cortizone-10],Drug,RxNorm,Branded Drug,S,206352,1970-01-01,2099-12-31,
333,19032120,Hydrocortisone 10 MG/ML Topical Cream [Hydrocort cream],Drug,RxNorm,Branded Drug,S,206359,1970-01-01,2099-12-31,
334,19032168,Hydrocortisone 10 MG/ML Topical Lotion [Ala-Cort],Drug,RxNorm,Branded Drug,S,206368,1970-01-01,2099-12-31,
335,19032192,Hydrocortisone 10 MG/ML Topical Lotion [Hytone],Drug,RxNorm,Branded Drug,S,206372,1970-01-01,2099-12-31,
336,19032267,guanadrel 10 MG Oral Tablet [Hylorel],Drug,RxNorm,Branded Drug,S,206397,1970-01-01,2099-12-31,
337,19032342,Guanfacine 1 MG Oral Tablet [Tenex],Drug,RxNorm,Branded Drug,S,206412,1970-01-01,2099-12-31,
338,19032384,Ceftazidime 200 MG/ML Injectable Solution [Tazidime],Drug,RxNorm,Branded Drug,S,206424,1970-01-01,2099-12-31,
339,19032803,Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Suspension [Cortatrigen],Drug,RxNorm,Branded Drug,S,206520,1970-01-01,2099-12-31,
340,19032804,Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Suspension [Cortomycin],Drug,RxNorm,Branded Drug,S,206522,1970-01-01,2099-12-31,
341,19032868,Halcinonide 1 MG/ML Topical Cream [Halog],Drug,RxNorm,Branded Drug,S,206546,1970-01-01,2099-12-31,
342,19032895,Ceftizoxime 20 MG/ML Injectable Solution [Cefizox],Drug,RxNorm,Branded Drug,S,206554,1970-01-01,2099-12-31,
343,19032898,Hydroflumethiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Salutensin-Demi],Drug,RxNorm,Branded Drug,S,206558,1970-01-01,2099-12-31,
344,19032921,Hydroflumethiazide 50 MG / Reserpine 0.125 MG Oral Tablet [Salutensin],Drug,RxNorm,Branded Drug,S,206563,1970-01-01,2099-12-31,
345,19033027,hydroquinone 30 MG/ML Topical Solution [Melanex],Drug,RxNorm,Branded Drug,S,206626,1970-01-01,2099-12-31,
346,19033285,Dipyridamole 25 MG Oral Tablet [Persantine],Drug,RxNorm,Branded Drug,S,206714,1970-01-01,2099-12-31,
347,19033317,Lidocaine 25 MG/ML / Prilocaine 25 MG/ML Topical Cream [EMLA],Drug,RxNorm,Branded Drug,S,206726,1970-01-01,2099-12-31,
348,19033380,Prednisone 1 MG Oral Tablet [Orasone],Drug,RxNorm,Branded Drug,S,206755,1970-01-01,2099-12-31,
349,19033401,Mephobarbital 50 MG Oral Tablet [Mebaral],Drug,RxNorm,Branded Drug,S,206756,1970-01-01,2099-12-31,
350,19033403,Lisinopril 2.5 MG Oral Tablet [Prinivil],Drug,RxNorm,Branded Drug,S,206763,1970-01-01,2099-12-31,
351,19033404,Lisinopril 5 MG Oral Tablet [Prinivil],Drug,RxNorm,Branded Drug,S,206764,1970-01-01,2099-12-31,
352,19033405,Lisinopril 10 MG Oral Tablet [Prinivil],Drug,RxNorm,Branded Drug,S,206765,1970-01-01,2099-12-31,
353,19033406,Lisinopril 20 MG Oral Tablet [Prinivil],Drug,RxNorm,Branded Drug,S,206766,1970-01-01,2099-12-31,
354,19033409,Lisinopril 40 MG Oral Tablet [Prinivil],Drug,RxNorm,Branded Drug,S,206770,1970-01-01,2099-12-31,
355,19033469,mesalamine 250 MG Extended Release Oral Capsule [Pentasa],Drug,RxNorm,Branded Drug,S,206791,1970-01-01,2099-12-31,
356,19033491,lomefloxacin 400 MG Oral Tablet [Maxaquin],Drug,RxNorm,Branded Drug,S,206793,1970-01-01,2099-12-31,
357,19033500,Loratadine 10 MG Oral Tablet [Claritin],Drug,RxNorm,Branded Drug,S,206805,1970-01-01,2099-12-31,
358,19033521,Mesoridazine 25 MG/ML Oral Solution [Serentil],Drug,RxNorm,Branded Drug,S,206806,1970-01-01,2099-12-31,
359,19033523,Mesoridazine 10 MG Oral Tablet [Serentil],Drug,RxNorm,Branded Drug,S,206808,1970-01-01,2099-12-31,
360,19033527,Etodolac 400 MG Oral Tablet [Lodine],Drug,RxNorm,Branded Drug,S,206812,1970-01-01,2099-12-31,
361,19033562,Estradiol 40 MG/ML Injectable Solution [Estro-Span 40],Drug,RxNorm,Branded Drug,,206817,1970-01-01,2016-06-05,D
362,19033719,Ibuprofen 20 MG/ML Oral Suspension [Advil],Drug,RxNorm,Branded Drug,S,206878,1970-01-01,2099-12-31,
363,19033891,Ibuprofen 300 MG Oral Tablet [Motrin],Drug,RxNorm,Branded Drug,S,206903,1970-01-01,2099-12-31,
364,19033893,Ibuprofen 400 MG Oral Tablet [Ibu],Drug,RxNorm,Branded Drug,S,206905,1970-01-01,2099-12-31,
365,19033900,Methazolamide 50 MG Oral Tablet [Neptazane],Drug,RxNorm,Branded Drug,S,206912,1970-01-01,2099-12-31,
366,19033921,Ibuprofen 600 MG Oral Tablet [Ibu],Drug,RxNorm,Branded Drug,S,206913,1970-01-01,2099-12-31,
367,19033925,Ibuprofen 800 MG Oral Tablet [Ibu],Drug,RxNorm,Branded Drug,S,206917,1970-01-01,2099-12-31,
368,19033958,Isradipine 5 MG Oral Capsule [Dynacirc],Drug,RxNorm,Branded Drug,S,206934,1970-01-01,2099-12-31,
369,19033959,Isradipine 2.5 MG Oral Capsule [Dynacirc],Drug,RxNorm,Branded Drug,S,206935,1970-01-01,2099-12-31,
370,19033982,Indapamide 1.25 MG Oral Tablet [Lozol],Drug,RxNorm,Branded Drug,S,206945,1970-01-01,2099-12-31,
371,19033983,Indapamide 2.5 MG Oral Tablet [Lozol],Drug,RxNorm,Branded Drug,S,206946,1970-01-01,2099-12-31,
372,19034011,Prednisone 5 MG Oral Tablet [Deltasone],Drug,RxNorm,Branded Drug,S,206954,1970-01-01,2099-12-31,
373,19034014,Prednisone 5 MG Oral Tablet [Sterapred],Drug,RxNorm,Branded Drug,S,206957,1970-01-01,2099-12-31,
374,19034015,nabumetone 500 MG Oral Tablet [Relafen],Drug,RxNorm,Branded Drug,S,206958,1970-01-01,2099-12-31,
375,19034016,nabumetone 750 MG Oral Tablet [Relafen],Drug,RxNorm,Branded Drug,S,206959,1970-01-01,2099-12-31,
376,19034074,Ketoconazole 20 MG/ML Medicated Shampoo [Nizoral],Drug,RxNorm,Branded Drug,S,206978,1970-01-01,2099-12-31,
377,19034265,Methimazole 5 MG Oral Tablet [Tapazole],Drug,RxNorm,Branded Drug,S,207010,1970-01-01,2099-12-31,
378,19034267,Methimazole 10 MG Oral Tablet [Tapazole],Drug,RxNorm,Branded Drug,S,207012,1970-01-01,2099-12-31,
379,19034323,Interferon Alfa-2b 6000000 UNT/ML Injectable Solution [Intron A],Drug,RxNorm,Branded Drug,S,207029,1970-01-01,2099-12-31,
380,19034471,methscopolamine bromide 2.5 MG Oral Tablet [Pamine],Drug,RxNorm,Branded Drug,S,207086,1970-01-01,2099-12-31,
381,19034475,Methyclothiazide 5 MG Oral Tablet [Aquatensen],Drug,RxNorm,Branded Drug,S,207090,1970-01-01,2099-12-31,
